sticker_id,labeled_queries
6080264688459843547.webm,"looking up into the sky, how, 怎么办, how now, worried, scared, why like this, lost, exasperated, depressed, looking up at the sky"
6082388820370653725.png,"korea baby, pen tugging skin, confused, are you sure, mmmh, korean baby, crayon on face baby, wtf"
6084627357325330954.png,"fat cat sleeping, sleeping cat, tired cat, tired, dead, giving up, giving up on life, fat cat, give up"
608645201405149638.png,"giggle, female emoji laugh, lol, lmao, diva, diva nails, hahahaha, yoohoo, hands over mouth, sassy laugh"
6086663639975071575.png,"shifty eyes, copium, hopeful, delulu, Anya, Penguin hooding, Hehe"
6086758657536558832.webm,"disgusted, controlling, holding it in, cat, fa dou, 手在抖"
6086763278921371064.png,"boom, yay, happy!, hands in the air, amazing, chika boom, win, im the best, best, victory, chibi explosion"
6086783452382757374.png,"hehehe, emotionless smile, :), c:, :>, :|, :D, HEHEHEHEE, stupid smile, dumb smile"
6087079594672785278.png,"give you clover, lucky lucky, yay, happy, four leaf clover, grey cat, happy cat"
6089052878742227568.png,"dog, clown, tom and jerry, cat, animated, jasmine"
6091277023261492067.png,"eeeeeeeeeeee, clutch teeth, uhhhhhhh, UHHHH, /__\, are you for real, no way bah, seriously ah, can like that?, UHHHHHHH, ERRRRR, UMMMM, hesitation, uncertain"
6091451145530639114.png,"shifty eyes, BIG eyes, staring, startled face, shocked face, eyes shifty zoomed in, let me SEE, see see, let me take a look, examine it, eyes big magnified"
6091510437554160426.png,"SIMP, simp, simp alert, look there's a simp, simp simp, holding simp banner"
6093511046205542394.webm,"yay, that's awesome, hand hitting head, amazing!, im glad"
6093709825881933338.png,"thank god, zen, feel chill, yay, hands together, pray, wishing upon the stars"
6097967710430302298.png,"are you sure?, uncertain, mmmh, think again, master, anime character, boss, anime character with stick, senpai, blue hair guy, crush, crush anime character"
6100327417002333017.webm,"woohoo, wooo, dance"
6102671073281577979.png,"facepalm, stupid, dumb, face palm, meercat face palm, upset, what to do, headache, annoyed, frustrated"
6102760163788195091.webm,"dance, shaking, whoosh, tipsy, playful"
6102777021534832677.webm,"tsk, annoyed to happy, ooo really?, change face to happy, korean baby, forced, stupid question, hehe, please, lil baby smile"
6104704654396883598.png,"cry laugh die me, wahahahaha, omg, crazy, hahaha"
6109149984202949786.webm,"what are you talking about?, give proof, goodness gracious, give me, tell me, how now, hands out, tell you already right, told you so, explaining something"
6109503623220168570.webm,"ok ok fine, headache, kid grabbing head, crashing out, its too much, just a baby, stop, :(, confuse"
6111478075520716393.png,"damn, wow, hmm, thinking"
6113917075778963883.png,"Hearts, many hearts, give hearts, ❤️, 🖤"
6118153043109216900.png,"really?, hontoni?, really!?, surprised, encouraged, enthusiastic girl, cute anime girl, happy, excited"
6118661790575363073.png,"hmph, im upset, urgh, oh no, angry, pegro"
6120476126495113739.png,"hearts, gambatte, yay!, happy, nice smile, fluttery hearts"
6122752265888468341.png,"map, singapore, grid, singapore map"
6134034513614865094.png,"silly, orange dino, pokemon, stupid, head empty, dumb pokemon, ditto pokemon, O.O, charizard, stupid pokemon"
6134419243900343437.png,"blushing man, awkward, shy"
6136523876659628795.png,"awkward, nervous smile, awkward smile, sweat on face, anime awkward smile, nervous, sweat, nervous laugh"
6136529017735480014.png,"shocked, stun, amazed, wow!, !!, didnt know that, wow, amaze, much amaze much wonder, rly, really, seriously"
6138535733830353637.png,"ggwp!, ggwp, good game"
6138624347595607204.png,"explosives, bombs, looking from afar, look what has happened, explosives afar, explosion, far, far away, from a distance"
6138673207143563979.png,"isit?, questioning, doubting pikachu, izzit?, are u sure?, sure not"
6138710848236946133.png,"cheeky, bad, evil, paiseh, oops, sorry, mybad"
6140840241482696052.webm,"nai long, super saiyan, levitate, blocks, raged yellow dino, angry dino, furious, power up, powerrrrrrrrr, anti-gravity rocks, power, raise from the ashes, im powerful, fight you"
6141038905194972418.webm,"emotionless, nonchalence, nai long, nai long pleasant, nai long sitting on desk, nai long behaving well, well behaved, im nice"
6141056016344680899.png,"zzzz, my spirit has left me, souless, 三条线, im ded, ded, Diao, 3 lines, Facing down, Defeated, Sweating"
6141144862038164537.webm,"nailong nom nom, thinking, nom nom, munching, nai long eating, nai long, chewing, eating something, listening to gossip, hungry, i wanna eat"
614222774784754201.png,"square emoji, emoji with corners, soulless, Emoji, Joker smile, Diamond eyes"
614222774784754205.png,"o, oh, straight oh, is it, unbelievable, triangle oh face, Ghost face, Bowling ball face, Oooooo"
614222774784754216.png,"square emoji zzz, square emoji sleepy, time to sleep, Sleeping face, Zzzzz"
614222774784754255.png,"square emoji, how???, how?!, how, hands covering mouth, Oh no!, 来了, Covers mouth, Ooopsie"
6142968608231262949.png,"Laugh out loud, LOL, HAHAHA, lol, smiley, crying laughing"
6143079126329722230.webm,"corgi, heh, See again, Stare, Look closely, Shiba inu"
6143113309974433381.png,"gun to the floor, looking up, whatever, leave me alone, i am the most important, lai, one more time, shoot, gun, break into your house, man, muscle man"
6143147927410837887.png,"sipping tea, drinking tea, blowing smoke from tea, blowing tea, blow tea, waiting, chilling, chibi looking down drink tea"
6143179525485233903.webm,"confused, in a mess, messy af, what is going on, chaotic, korean baby"
6143221332696895762.png,"devil, monster, monster in the sky, devil appearing, angry, furious, appearing out of the dark, shadow"
6143324862883562902.png,"hiding behind desk, uh oh, oh no, guilty, hands on desk crotching, sad, hiding under table, shy"
6145294612194923358.png,"cool man looking downwards, looking down, at peace, cool, sway"
6145608479814976070.png,"dumb pokemon, empty brain pokemon, dumb squirtle, dumb blue frog, Squirtle ditto"
6145640855278455717.png,"confused asf, what???, ???, nani?, huh?, sweating, cold sweat"
6147422364763161168.png,"chubby girl, curtain, hehe, big chubby cheeks, cute fat girl, cute baby"
6150010383206711993.png,"burst into tears, bursting into tears, tears water the plants, crotched over crying"
6150028976120140272.png,"two knives, stone blades, two kinves, low-quality image"
615038311764852774.png,"charizard, charizard spitting fire, fire pokemon, ditto charizard, charizard shooting fire, dumb pokemon, dumb charizard"
6154406750385603257.png,"hello~, hello!, hey there, yawn, hug, hi, smiling"
6154476079747697214.png,"munching!, excited to eat, happy to eat, big eyes, nom, super hungry, nommmmmm, eating, munching"
6154486361899403030.webm,"nice to meet you~, hello!, nice to meet you :), agree, cat, shake hands, shaking hands, nice to meet you, hello, its good to meet you, Nice to meet you, Holding hand with cat, White cute cat"
6158696834303790838.webm,"dancing, lol, chibi manga blue dance, robotic movement, ugly dance, Hehe, Dancing, Blue hat character, Happy"
6158759497876638092.webm,"smacking little paw hands, you got this, you got it, punching little paw hands, Fist bump, Punch punch punch, Cuteness 100%, Damage 0%, Trying my best"
6158760752007088283.png,"Machine, Angry face, Blue robot, Robot with teeth, robot, angry, square, blue eyes, not good"
6158779984870640180.webm,"Hiding in one corner, Small, Cat, Sad"
6158808464798779816.webm,"rarrrrrrrrrrr, evil cat, evil disco cat, evil toothless disco cat"
6158907725787955783.png,"magnified face, what??!!!!, crazy what, big eyes what"
6159008047634055674.png,"eheheheheh, hehehe, yay, eyes like diamond, UwU, happy"
6159025184553568559.webm,"set cat on fire, cat on fire, its fine, cat, fire, all's g"
6159050451846169297.png,"cat laughing big mouth, cartoon cat laughing, lmao, lol, rofl, mouth open wide, mouth open BIG, :O, give it to me, put it in my mouth, WAHAHAHAH"
6159120090445908811.webm,"cat eating treat, cat licking treat, 吃药, Snack is medicine, Lick lick lick, Eat eat, Yum yum"
6159220794544099066.webm,"so sad, feel sorry for you, nawww, sad, cat sad, feels bad, Cat, Sad eyes, You see, 可怜是我, Boohoo, Sob sob"
6160966823303972842.webm,"not jealous at all, sacarsm, grrrrr, dont make me whack you, :<, face turning angry, confused and angry"
6161033988002549131.webm,"sad, weepy cat, sob cat, teary golden cat, Cries, How, Despair, Cat"
6161200332085922416.png,"backache, just wake up, cat ears girl"
6163215547921073879.webm,"HAPPY NEW YEAR, happy new year, dancing, 80s, hny, hny!"
6163291968274171400.png,"vomit, bleh"
6167826616220126476.png,"just me, hehe"
6172231599103412141.webm,"whats going on, looking suspicious, cat zooming in, Huh!, You call me?, Turns head, Cat look at you"
6172607344317301847.png,"sleepy, sleeping, zzz, good night, goodnight, zzzz, in bed, zzZZZZ"
6176811249716695206.png,"deadpan, speechless, straight face, bald straight face, eyes staring into soul"
6181321983284742223.png,"oriental, haiya, purple bird, purple bird with fan oriental, oriental fan bird, purple fan bird"
6181362686689805749.webm,"aiya!, why my life so hard, zzz, cant believe this, annoyed max, frustrated, angry, no no no no no, throw tantrum, life is so hard, my life is hard, :(, upset"
6181642538168878267.webm,"angry, what nonsense, nonsense, mad, im so angry"
6183817771600579939.png,"grahhh, green monster, tongue out, BLUEEEEHHH, crocs, brains out tongue out"
6185723474359617068.webm,"nailong, belly dancing, boing boing"
6185733709266684730.png,"rock dinosaur, stoic, orange brown dinosaur creature"
6185772372562281930.webm,"watching, drama, eating popcorn, yellow dino, spill tea, nai long, see show, nom nom, eating pokemon, dont know what to say"
6185847366986237559.webm,"yellow dino, scared, nervous, excited, moving chair, going in scared, shaking and going in, nai long, unsure"
6185919299098512834.webm,"pls help, sos, struggling, need help, nailong, brrrrrr, shaking, vibrating"
6186144101981750848.webm,"running, scared, yellow dino, help, nailong, runaway"
6186236980649526747.webm,"yellow dino smiling and blinking, happy helpless dino, hehehhe, kidnapped, nai long kidnapped"
6188007692586452903.webm,"hit you, wahck, urgh, so annoying, hit hit, damn annoying, whack you in the face, cat beat cat, 清醒一点, Slap you, Oi!, Wake up larr"
6188092505305647898.webm,"yes?, ???, What you want?, Huh?, Simi?, SMLJ?, Cat"
6188381878727214483.webm,"respect, acknowledge, nodding corgi, impressed dog, good work corgi"
6190343703823911938.png,"dead, skull, x__x, ded, dead emoji, hollow face, so dead"
6196982121240726492.png,"thumbs up guy, dumb guy agrees, thumbs up, ok, dumb guy, stupid guy thumbs up"
6197113560124887718.png,看戏
6197145080889868995.png,"asian cat, screw off, go away, small eyes, :3, -_-, derp cat, annoyed cat, butthole mouth, pursed lips, frustrated cat"
6199368280516332956.png,"i wanna kill u, u testing my patience, mad yandere, You think i psychic?, Makes no sense"
6199539413488241953.png,"ehmm acktually, actually, smartass, nerd, glasses, teeth"
6201747743937923052.png,"charizard, cool charizard, cool, fiery dragon"
6201836203084353091.webm,"clap clap, duck, not bad not bad, not bad, clapping, smiling duck"
6203876175110997904.png,"Lopbunny, Cute, Elegant, Hehe"
6206232389874617192.webm,"Dancing shark, Happy, Smiley, confused"
6206407663195001554.webm,"thank you~, yay~, chicken raise hands, chickens hands up, yayyyy, yipeee, awesome"
6208364656453486623.webm,"nom nom, eat snax, eat snacks, see show, watch drama, eating popcorn"
6208373680179776736.webm,"sad, blush, looking down cat, a bit sad face, blush cat, feeling down, guilty, uncertain, forgive me"
6212838861324683108.png,"puddle, frog, green, sianz, sian"
6213038328195845230.webm,"bye, i go liao, dont chase me, 让我去死, Bang you"
6213213760430017494.webm,"angry cat, idw, stay home, antisocial, flailing, i dont want, let me go"
6215066338738573153.png,"anime boss, red anime, look down on you, powerful boss, on another level, next lvl, power up, next level, big boss, next storey"
6215082925902269866.png,"exciting, i taste flesh, tasty, amazing, i got this, powerful, strong anime character, now we are talking, shinny eyes"
6215214626779433030.png,"EMERGENCY FOOD, shock"
6215247616423235032.webm,"flying kick, kick, f off, f you, destroyed, bullying, kicking kid, destroying child, schooling, schooled, boss"
6217415363726935345.png,"smirk, hehe, crazy eyes, HAH, easy, dog see people low, anime"
6217484697383997301.png,"time for her death, killing spreee, final boss, bad anime character, powerful"
6217630657552582289.png,"waaa, sad max, crying, cat open mouth big cry, cry, so sad, omg, oh no"
6219632348535719110.webm,"cool, I'm a genius, Shades, Cool, 最靓的仔"
6219665604467492323.webm,"cat staring, cat starting into your soul, cat staring from side screen, sadge, sad, betrayed, betrayal, betray, quivering, whimpering, cat poor thing, O^O, cat big eyes, :o, sobby cat, whimpering eyes, dont know what to do, black white cat lost"
6219705191181058686.png,"big cheeks, blushing"
622308136618819716.png,"zen, chill, relaxed, chilling, hehehehe"
6226355278024017741.png,ignore me.. sorry
6226745248169592484.png,"dog, hands holding jaw, XD"
6226759503166048143.png,"thank you, :), lying on ground, corgi, Corgi, I smell something"
6228698165504116822.png,29 days left
6228825811932152690.gif,"laughing, bug cat capoo, funnyc, joke, hahahha, damn funny, lmao"
623048868153525379.png,"hahahahahaha, wheezing, are you for real, no way, trying not to laugh, unbelievable, laugh cry, try to stop laughing fail, fail to stop laugh, cant tell the difference, rabbit tooth laughter"
6230839215291107037.webm,"money go brrrr, wallet, money, burn a hole, brrrrrrrrrrrrrr"
623263217086365932.png,"black dude calling, making a call, calling someone, help, call an ambulance, sus"
6235391902099702220.png,"cute girl, cute pose, peace, friendly girl, wink, cheese, korean girl cheese wink"
6235698962196595528.png,"HUH, depressed, sky is falling down, death stare, blank out, anime girl, angry girl, pony tail"
6237773938206705513.webm,"frustrated, nai long, shaking from left to right, lying down, Don't know, Screw me, cries, weeeeh"
6239761807985084467.png,"waiting for gossip, eat melon, spill, 吃瓜, Eat watermelon, Time to watch gossip, Lai lai, eating watermelon, chigua, gossip, gossiping, nomz, eating, munching, deadeyes, dead eyes"
6240186339732490389.png,"cool, im cool, heheh, UwU, uwu, genshin, prince, manga, blond, shinny, stars, confident"
6241997016340103951.png,"big eyes, what, staring, korean baby, is it, suspicious, korean baby big eyes, are you sure, hesitation, uncertain"
6242060392877523540.png,"melody fall down, so tired, fatigue max, shag, tired, really tired, dead, soul less, soul left my body, feeling dead, no way, laying on the side, melody dead"
6242303384947262864.png,"peak, peekaboo, hiding, anya, spy family, hesitation, scared"
6244581152133219593.png,"tears down my face, sad, so sad, :(, crying face stickman, tears dripping down my face, ;__;"
6251330946641953764.png,"big eyes, korean girls, looking back, :), korean baby smile"
6253474530459649303.png,"shoot me, lolol, lmao, kms, kill me right now, choose violence, end me, it's over"
6255818959833008280.png,"laugh cry yellow emoji, laugh until face down, yellow emoji laugh cry, face down, lmao, laugh die me, LOL"
6260225175371907821.png,"hehe, 你猜不到我想什么, you can't guess, teehee, :p, :3, Laughing, Korean children, Hehehhehe, Red clothes, Short hair girl"
6260407432309114736.png,"wink, i say correct hor?, ;-), big smile, ;D, yellow emoji wink, BIG wink"
6262259147329244431.png,"lick lips, im hungry, let do this"
6262714383797848344.webm,"green lizard dancing, chill lizard, dancing lizard, dancing, party"
6264688879048068499.png,"Two sword, Two knife, Weapon, 2 knife"
6264810194694310430.webm,"herta, spinning, spinning crazily, spinning insanely"
6267318348220994039.png,"straight face, yellow emoji straight face"
6267318348220994161.png,"Green Pokemon, Partial red, green, black pokemon, green pokemon"
6269357018872546542.webm,"butt cheeks moving, run liao, scurrying away, run, escape, bye, running away, shake the butt"
6271296235261395872.png,"sad, feeling down, how can you do this, upset, hutched over, shrek diappointed, shrek hanging his head, disappointed"
6271301947567900299.webm,"heart, give flower, ❤️, bixin, 比心, nothing, conversation stopper, full stop, go to sticker"
6271309519595242541.png,"angry, >:(, upset le, not my fault mah, i also dont want, hmpf, duck angry, not happy, ignore you"
6271393009464510005.webm,"whining, i dont want to!!, laying on ground, throwing tantrum, nooooo, dont want, dont force me, lying on the floor kicking, lie on floor kick"
6280727953378642866.png,"UGLY FACE, Bangs, greatest estate developer, :|, Eyes small, Stares blankly, Boy"
6282575201632781469.png,"Give you heart, Blushing, Love love, give heart, blushing face, give you my heart"
6283047566430962335.png,"Annoying, Death stare, upset polar bear, hmph, >:3, tsk, annoying"
6284779593597452925.png,"awkward smile, bye, dont talk to me please, nostrils flared, uhhhhhhh, leave me alone, awkward laughter, get away from me, this is so awkward, embarrassed"
6285071290596332043.png,"pouring beer, sad, no other choice, sobs cat, no choice, only can like this, let me drink my beer, cat drinking beer, eyes with tears, cat holding beer"
6285226532189241810.png,"Hi, Coming out from window, head sticking out, hello~, all good man, all's g"
6287082198579282648.png,"clutching onto blanket cry, wuwu so sad, sad max, tears falling down, so sad, clutching onto sheets upset, tears on my face"
6287143827065012600.png,"hahahaha, laughing toothless"
6287180600575005606.png,"moo deng, hehehe, feeling good, rub rub, sayang, Im a happy hippo"
6287531941784715775.png,"yay~, sparkles, dancing bear, oh yeah~, Wowwww, Let go, Looking forward, Agreeee, Happy, Excited, Happy Bear"
6293838006042233768.png,"hais, sigh, knocking head, phew, worried, anxious, headache, i have a headache, head hurts, this is so troublesome, frustrating, chibi hand to head, anime boy hand to head"
6293912132882794816.png,"hmph, upset, angry, hands over chest, frown, steam coming out of head, not happy, >:(, pouting angrily"
6293935222626978026.png,"nuuuuu, 👉🏻👈🏻, tears crying down my face, sad"
6293969865833189596.png,"what are talking about?, dead inside, destruction, devastated, sad, disappointed, red anime"
6294047875324184683.png,"hands holding out, amazing!, sparkling!, winking, wink, power~, shooting sparkles, flower girl shooting power"
6294120125264038293.png,"hearts to you, give you heart, yay, happy, eyes sparkling, ❤️, give you my heart, lovey dovey, yayyy, so happy, here's my heart, pink eyes love vibes"
6294186675782290251.png,"satisfied, yes yes, mmh mmh, flower boy, confident, flowery confident boy, i know this, im good at this, hands on waist, dont worry, it'll be ok"
6296067454846109829.png,"thats me, pointing to myself, me, awkward pointing to myself, smiling awkwardly, flowery boy, sweating, im the curious one, its me, pointing to me, nervous laugh"
6296222108028504599.png,"thinking, let me think, think, manga, in reflexion, hand on the face, anime"
6296312517090084788.webm,"butt shake, duck, look at my booty, booty swag"
6296363549891495290.png,"hand on head thinking, let me think, thinking, hand on back of head, wondering, mmmh, ahhh, chill"
6296374149870782859.png,"capture you, take photo, take shots, sneak shot, paparazzi, following you, tell me tell me, i want to know"
6296394370576812505.png,"What?, I cant heard, Cute girl, Confuse"
6300869112318920471.png,"Shark laughing until cry, HAHAHAHAH, shark laugh cry, shark cry laugh"
6305496827911210501.png,"drunk fat cat, beer, lying down, lie down drunk cat beer, drink beer lying down, what am i doing, realisation hits"
6307624163867626965.png,"whimper, big eyes, hamster big eyes"
6309695691018996460.png,"robotic cry laugh, uhhh, ://, robot cry laugh"
6314314760842121069.png,"Mushroom, Pink Mushroom, With heart, nitroshroom, pink mushroom"
6314407235782972528.png,"and?, sips tea, diamond eyes, drinking, drinking anime, dink coffee, drink tea"
6314608712698823729.png,"police come find you, arrest you, harlo police, police, OPEN UP"
6316298657775751260.png,"hmm, thinking, contemplative, anime blonde guy, meditating anime guy, sad eyes anime guy"
6316339597404015960.png,"sideeye, Looking at you, Star eyes"
6316400822162817903.png,"Shows heart, Many hearts around, I love you, heart, show heart, many hearts, simple heart, two hands forming heart, stupid drawing"
6316476782954414861.png,"Yay, Stickman, Two yay signs, two peace sign, we cool, all gud, iz ok"
6316564000855294539.png,"nice bear, holding bear, hehe, :3, smile holding teddy bear"
6316579930888995554.png,"Aha, Good job too, finger guns, smiling with teeth, cheeky smile, :D"
6316597832312685167.png,"speechless, ..., uh, how ah, :/, poker face smile, awkward smile, errrrr, okkkkkk, sure, no problem, :|"
6316681975016983451.webm,"swanky, cool, wearing shades walking, im so cool, dope, look at me, cute, sunglasses, confident, cat, walk, happy"
6316707396928406152.png,"You too, Stickman, Point at you, cya finger point, :), chaoz"
6316732062925587262.png,"人生啊, Heart pain, Crying, Stickman, sad, hand on face wipe tears, i have nothing, exasperated, give up"
6316762003142611706.png,"what talking you, smiling, happy, poker smile, anime poker smile"
6318974035854100168.webm,"nom nom nom, shy birthday boy, shy, embarrassed, Eating, Birthday guy, Shining guy"
6320971380330333531.webm,"shocked pikachu, pikachu meme, surprised pikachu, :o, pikachu, pokemon, pikachu o, shocked, shooketh, shook"
6323186428108865960.png,"Anime girl, Hands out, Pink/red hair, tada, look at me, hands spread out"
6327604136980252015.webm,"cat head leaning side ways, white cat, cat well behaved, cat head to the side, long haired cat, head to the side"
6327958312868381712.webm,"salt bae, sassy, man, sunglasses, white shirt, sprinkle"
6327972245742290320.webm,"face palm, star trek, captain, no face to see, facepalm"
6330054437297456413.webm,"guy sweating, sweating meme, nervous, stressed, jordan peele sweating meme, black guy sweating meme, sweating, jordan peele, drenched in sweat, freaking nervous, dripping sweat"
6332110116019507746.png,"act cool, diamond eyes, smiling, horn guy, you know it"
6332180991569824463.webm,"tech girl, sian smile, looking at phone, smirking"
6332212714198271277.webm,"hahahaha, throw back head laughing, queuing, complaining, hahahah, lmao"
6332392638968234699.png,"crying inside, stressful, happycry, tearsofjoy, crying"
6332462805848949384.png,"zzzz, annoyed cat, poker face, poker face cat, speechless cat, very annoyed, frustrated by you, stop talking please, dont talk to me, easily irritated, ..."
6332485427441697947.webm,"nice, old man, chef's kiss, awesome, convenient"
6332501202856578668.webm,"hitting duck, excited, hitting up and down, catgirl moving, hitting a penguin, shocked face"
6332515552342311514.png,"gud, cat thumbs up, stupid cat big eyes, ok, okthx, okayty, okay thanks"
6334740530085237293.png,"diamond eyes, idol!, sad, sun shining from the side, huaaaa feeling"
6334772832534266436.png,"nice la, you go man, wear specs, cool, finger guns, oh yeah, wear shades finger guns, awesome~, fantastic, you got it"
6334807037653812607.webm,"slap, stop it, slap you, whack you, beat, smack, slapping shiba, slapping shiba inu"
6336617147325744076.webm,"strobe girl, pointing, korean heart, what you thinking"
6336709914324372370.png,"orange cat licking camera, orange kitten tongue, orange cat licking you"
6336920771448800414.webm,"sweat max, thinking, wiping tears, sweating, wipe sweat"
6339035669179925029.gif,"stonks, upz, rich, 升吧"
6339045586259412532.webm,"whatever, go into hiding, paiseh, embarrassed, mmmh, can't help it, like that lor, wth, ikr, insane, omg"
637693903473999990.png,"chaos, chaotic, shocked, amazeballs, whut, gasp, surprised, cat shocked"
637693903474000014.png,"huh?, sad cat teary eyes, sad, cat lying down sad, gahhhhhh, teary eyes cat, give up on life, lie down give up"
637693903474000019.png,"Cat crying, hurt cat, pain, sad hurt, vomit, unbelievable, impossible, shocked, eyes teary, in disbelief, cat in disbelief, cat teary eyes in disbelief, nervous cry, this is insane, are you for real, are you sure, is this for real, no way, urgh, annoying, cat whiskers unbelievable, all for nothing"
637693903474000028.png,"ready, murder, killer cat, knife, cat with knife"
643524467607210290.gif,"hahhaha, laugh till tears come out, throw head back laughing, crocodile, haha, funny, crying of laugh, hold belly of laugh"
64462283677368564.png,"thumbs up, winking, that's right, it's like that, GOOD JOB, Same, THUMBS UP, LOL"
645507140475158744.png,"moyu, touching fish, laze, waiting, duck, fish, work life, looking screen"
645507140475158745.png,"heheheh, clap hands, duck, :3, hehehehe, sneaky laughing, teehee, hands covering mouth, blushy face, shy, waiting for your answer, waiting for you"
645507140475158752.png,"stir shit, kaypo emoji, busybody"
645507140475158756.png,"sad, crying, tears"
645507140475158764.png,"math, calculate, confused, math ain't mathing, white bird, huh, confuse, maths, duck"
645507140475158771.png,"sweating duck, uhhh, ummmm, UMMM, duck with bangs sweating, hitler duck, sweats"
645507140475158783.png,"lol, zz, emotionless, urgh, nonchalent, huh, staring to the side, duck staring to the side, sleepy eyes, expressionless, bored"
650673243102904619.png,"meme, sus, lmao, mbappe, ninja, black mutant ninja turtle"
654210552398086905.png,"disgusting green lizard, stealth, pukei pukei"
654210552398086911.png,"eggs?, breakfast time, hungry?, im hungry, anyone wanna eat?"
669505506464759866.png,"frog, WHYYYYYYYYYYYY, exclaim, tux, fancy frog, frustrated frog, oh no"
669505506464759882.png,"frog party, celebrate, hooray, congratulations!, awesome, amazing!, wonderful, frog party hat, party, confetti, party frog"
669505506464759889.png,"hmmm, frog thinking, cartoon frog thinking, hmmmm, hands on chin, thinking, let me think, frog"
672345197106954777.png,"drool, drooling rat, you stupid?, such a tart, tart, stupid"
675168768736887072.png,"surprised, no comment, hand over mouth, stir shit, 看好戏"
680995145276981343.png,":333, pffft, phew, hehehe, smirky, cocky, i am the one, :p, Pikachu, Ahuh ahuh, Can larr, Smirk smirk, pikachu, Looking at one side, SIgh, You ah, As you like ba, pikachu heheh, smirk, hint hint"
688895020358434903.png,"dead, crisis, cry buckets of tears, sad, omg damn sad, super sad, feeling dead, ded, buckets of tears, tears streaming my face"
701631548306227470.png,"clap clap, please please, wah not bad, clap, whimper, very smart, woah, amazed"
712233365838760079.png,"smug, Yes?, Fold arms, Shades"
712233365838760084.png,"face palm, concerned, rip, i'm down with this, why am I even there"
717989493893759026.png,"bling, eyes shining, look what i found, look at this, wanna see what I got?, wanna see?, want to see?, want me to show you?, bling smile, hand holding onto something"
750766425144033659.gif,"hahahahah, lmfao, lmao, pig laughing on the ground, tears of joy, pig, laughing, tears, on the ground, rolling on the ground, crying, lol"
751735206557254213.png,"laugh, funny, black guy, Haha, Old guy"
751735206557254257.png,"facepalm, brown jacket, face palm"
765673509304140462.gif,"hehehe, smile to cry emoji, burst out laughing, octopus burst out laughing"
773947703670341860.gif,"lying in my tears, sobz, hoodie dog lying in tears, tears down my face, lying in my own tears, sobs, how, so sad, crying"
773947703670341874.gif,"cry laugh duck, yellow duck tears of joy, duck laughing, laugh till tears come out"
773947703670341875.gif,"Duck is sad, Crying, Raining, Tears rolling in eyes, crying in the rain, so sad, :((((, duck crying in the rain"
773947703670341876.gif,"thinking, dizzy, what?, staring into the void, helicopter, war flashbacks, trauma flashbacks, duck gets war flashbacks"
773947703670341878.gif,"sneaky, heheheh, evil duck, rubbing hands together evil, Hehe, Evil duck smile, Wiping hand, Purple duck"
773947703670341879.gif,"put on shades, that's right, that's me, hurray, calling me?, wear shades, duck, cool, yellow"
773947703670341887.gif,"oh nooooooooo, hands on cheeks, oh my god, oh no expression, duck turning blue, gasp, shocked, omg!!!!, no way!!!!, oh my goodness, horrified, astonished"
773947703670341890.gif,"thinking, spinning thinking, mmmh, let me think, eyebrows raised, confusion, confused duck, reloading, eyebrow raised duck"
773947703670341893.gif,"duck on fire, WAHAHAHAH, MUAHAHAHHA, evil duck muahahahah, 😈, mUAHAHAAHAHAHA, evil duck"
773947703670341896.gif,"im ok, skeleton duck ok, im ok~, skeleton duck im ok~, ok sign"
773947703670341897.gif,"Freezing cold, Turn to ice le, Duck, freezing, freezing in the cold, becoming ice, thats so cold, super, cold, shivering, becoming an ice block, chilly"
773947703670341899.gif,"capoooooo!, booom!, mind blown, astonished, shocked, amazing, crazy, insane, madness, duck, exploding brain, eyes turn white, volcano brain, mouth falling open"
773947703670341952.gif,"respect, bow, thank you, self praise, Hats off, Pumpkin, Halloween"
773947703670342157.gif,"panda roll back laughing, laughing😂, lol, panda, rolling, face mask, crying of laughter"
773947703670342216.gif,"fly plane, yay, happy, duckie"
778160933443732850.gif,"Ok sign, Bunny"
791360360081784931.gif,"smack butts, oh yeah, smack, shiny butt cheeks, Smack your butt"
816099496260796804.gif,"omg, shocked, doge, omg!, paws on face, gasp, thats crazy, oh my god"
816099496260796813.gif,"hehehe, doge heart, mini doge kissing, heheheh, love love, two shiba inus touch touch, observing, close observation"
816099496260796816.gif,"laugh cry, cover mouth, chuckle, Shiba laughing"
846364412808790747.gif,"Exercise, Gain muscle, Pull up, 给力, madagascar maurice ripped, madagascar maurice working out, muscular lemur, work out, lemur doing pullups"
884547634143000482.gif,"shake shake, chill, waddle, annoying, ..., dancing, waddle waddle, hahaha, lel"
884547634143000483.gif,"Bully, Pat hand, Two cat, White cat and grey cat, whack you, hitting you, whacking you, beating, beat"
884547634143000491.gif,"blowing fan, chill, zen, blow hair, bored, bald, fan, blow wind, fan blow win, blow fan"
884547634143000497.gif,"wink, cheese, sparkles, hehe, teehee, cutie, yay, amazing"
884547634143002346.gif,"yes sir, no problem, ofc, of course, salute, thats right, you got it, there we go, amazing, thats good"
884547634143002352.gif,"lazy fat cat, cat laying on back, chill cat gif"
889097267229753411.gif,"Oh, oh, OH"
889097267229753412.gif,"Yes, I love it!, ok, great, awesome!, ofc!, of course, yes, right, indeed, blue text, blue yes, yes text"
889097267229753415.gif,"LOL, >_<, lol, lol😂, >u<, laugh out loud, laughing out loudly"
889097267229753423.gif,"What the F**K, WTF, wtf, what the f, ???"
